Sky Ref Number,Weighting Value,Territory
181400102617,75,21
184075400006,75,21
139161600004,50,21
105678500004,47,21
110661300004,47,21
134630900004,47,21
135719800004,47,21
112927500004,42,21
102055000004,40,21
102680100004,40,21
104100000004,40,21
107576600004,40,21
115088900004,40,21
115427000004,40,21
119557100004,40,21
120170100004,40,21
123286800004,40,21
125642200004,40,21
135347400004,40,21
136942300004,40,21
137829800004,40,21
141474300004,40,21
180320900004,40,21
182773400004,40,21
100245700004,37,21
114178000004,37,21
115619600004,37,21
116025900004,37,21
117370900004,37,21
135687800004,37,21
135820400004,37,21
140381400004,37,21
184995300004,37,21
100049100046,35,21
115998900004,35,21
127541400004,35,21
128648300004,35,21
136571400004,35,21
100018200159,30,21
100018200268,30,21
100020800005,30,21
101733800004,30,21
103351600004,30,21
103823000004,30,21
104252500004,30,21
105434500004,30,21
105596700004,30,21
106079600004,30,21
106515200004,30,21
106585900004,30,21
107370300004,30,21
107387000004,30,21
107787900004,30,21
107989900004,30,21
108944600004,30,21
109065700004,30,21
109138700004,30,21
109315800004,30,21
109617500004,30,21
109772700004,30,21
109776700004,30,21
110559000004,30,21
110752200004,30,21
110826100004,30,21
111234100004,30,21
111362100004,30,21
111446600004,30,21
112013700004,30,21
112133400004,30,21
112150200004,30,21
112187700004,30,21
115316300004,30,21
115318900004,30,21
115522000004,30,21
115781900004,30,21
115994000004,30,21
117704100004,30,21
117876000004,30,21
118244800004,30,21
118638000004,30,21
118677900004,30,21
118877100004,30,21
118960900004,30,21
118987400004,30,21
119032800004,30,21
119267700004,30,21
119453600004,30,21
119813600004,30,21
119989500004,30,21
120337000004,30,21
120541500004,30,21
120991000004,30,21
122529100004,30,21
122669400004,30,21
123036100004,30,21
123143300004,30,21
123434700004,30,21
124778200004,30,21
124883100004,30,21
125047200004,30,21
125125700004,30,21
125292600004,30,21
125503900004,30,21
125575400004,30,21
125609700004,30,21
126091800004,30,21
126449000004,30,21
126610900004,30,21
126644100004,30,21
126751700004,30,21
126861000004,30,21
127453000004,30,21
127621100004,30,21
128455100004,30,21
128898600004,30,21
129317900004,30,21
129814900004,30,21
130594000004,30,21
131054800004,30,21
131487100004,30,21
131530900004,30,21
131833400004,30,21
132121000004,30,21
132153100004,30,21
132173700004,30,21
132371300004,30,21
132934000004,30,21
135301000004,30,21
135342500004,30,21
135453300004,30,21
135687100004,30,21
135688200004,30,21
135720500004,30,21
136578200004,30,21
138040200004,30,21
138445200004,30,21
139130800004,30,21
139162000004,30,21
139775300004,30,21
139781300004,30,21
141073000004,30,21
141412800004,30,21
142149000004,30,21
181845800004,30,21
181953400004,30,21
182168600004,30,21
182918200004,30,21
183042700004,30,21
183469300004,30,21
184124700004,30,21
184464000004,30,21
184674500004,30,21
184674700004,30,21
185441800004,30,21
185446300004,30,21
102319300004,27,21
106677500004,27,21
111212100004,27,21
117032400004,27,21
120338700004,27,21
125427500004,27,21
136242800004,27,21
100017200306,25,21
100297400004,25,21
101485900004,25,21
103323400004,25,21
103455800004,25,21
103592600004,25,21
106101800004,25,21
106626900004,25,21
106745500004,25,21
106825000004,25,21
107046100004,25,21
109022500004,25,21
109118100004,25,21
109597000004,25,21
111232500004,25,21
111688000004,25,21
111898500004,25,21
111947800004,25,21
112057400004,25,21
112132600004,25,21
112235100004,25,21
112364000004,25,21
113658600004,25,21
114229200004,25,21
114310700004,25,21
115165900004,25,21
115493300004,25,21
101370000004,9998,22
105927000004,9998,22
180594000004,9998,22
183766600004,9998,22
184205000004,9998,22
100026100019,75,22
100031800009,75,22
100051400024,75,22
100063500054,75,22
101157500004,75,22
102182200004,75,22
103204000004,75,22
125105700004,75,22
132999000004,75,22
135728300004,75,22
140047400004,75,22
180838900028,75,22
180838900075,75,22
181400100042,75,22
181400102189,75,22
181400102546,75,22
181400102853,75,22
181909800004,75,22
182269200004,75,22
182800500063,75,22
183507500189,75,22
183766100004,75,22
183860900004,75,22
184248000004,75,22
184381800004,75,22
184429300004,75,22
184578700004,75,22
132249500004,50,22
138072100004,47,22
102539300004,45,22
117685500004,42,22
142642800004,42,22
100017700079,40,22
100020800045,40,22
101165000004,40,22
102164500004,40,22
102840000004,40,22
104112200004,40,22
104307600004,40,22
104673800004,40,22
106729600004,40,22
106845300004,40,22
107012200004,40,22
107392800004,40,22
111254400004,40,22
111302900004,40,22
111332700004,40,22
112031600004,40,22
112109400004,40,22
115053500004,40,22
117706900004,40,22
118153000004,40,22
119220400004,40,22
119275900004,40,22
119593500004,40,22
120009400004,40,22
120769400004,40,22
121776200004,40,22
123274100004,40,22
123480600004,40,22
124534500004,40,22
130012400004,40,22
132578300004,40,22
134261200004,40,22
134886400004,40,22
135288800004,40,22
135317000004,40,22
136434700004,40,22
136811600004,40,22
137316100004,40,22
139257300004,40,22
139438400004,40,22
139921300004,40,22
142339400004,40,22
142654000004,40,22
142709300004,40,22
181415700004,40,22
100032400371,37,22
102857000004,37,22
112772600004,37,22
118450500004,37,22
122161900004,37,22
122420300004,37,22
132466900004,37,22
134714100004,37,22
134880500004,37,22
135066800004,37,22
136774600004,37,22
140396400004,37,22
101140200004,35,22
101770000004,35,22
104497200004,35,22
106861600004,35,22
107493200004,35,22
110871700004,35,22
112185500004,35,22
120289400004,35,22
123770400004,35,22
127961500004,35,22
129103200004,35,22
131382100004,35,22
139325200004,35,22
141321700004,35,22
103989800004,32,22
111081000004,32,22
128066600004,32,22
132185000004,32,22
138069500004,32,22
100016600013,30,22
100017700013,30,22
100017700041,30,22
100020800036,30,22
100026100022,30,22
100032400007,30,22
100050700085,30,22
100084300004,30,22
100673200004,30,22
101077100004,30,22
101079900004,30,22
101111500004,30,22
101113800004,30,22
101133300004,30,22
101133700004,30,22
101290200004,30,22
101335100004,30,22
102012000004,30,22
102088600004,30,22
102147400004,30,22
102361100004,30,22
102442800004,30,22
102554200004,30,22
102595000004,30,22
102769300004,30,22
102789200004,30,22
102937100004,30,22
103181400004,30,22
103290000004,30,22
103469800004,30,22
103495400004,30,22
103828300004,30,22
103954100004,30,22
104045400004,30,22
104429400004,30,22
104849800004,30,22
105059100004,30,22
105234900004,30,22
105762000004,30,22
106076400004,30,22
106089100004,30,22
106518500004,30,22
106828200004,30,22
106861300004,30,22
107345900004,30,22
107392400004,30,22
107393200004,30,22
107911000004,30,22
109086800004,30,22
109154200004,30,22
109469700004,30,22
109572300004,30,22
109597500004,30,22
109705000004,30,22
109950400004,30,22
110813100004,30,22
110959400004,30,22
111081400004,30,22
111155100004,30,22
111159500004,30,22
111254800004,30,22
111255700004,30,22
111768400004,30,22
111967300004,30,22
112161000004,30,22
112824300004,30,22
113624200004,30,22
114014700004,30,22
114106800004,30,22
114967800004,30,22
115016500004,30,22
115035800004,30,22
115112200004,30,22
115185700004,30,22
115186900004,30,22
115639300004,30,22
115676700004,30,22
115698800004,30,22
115699600004,30,22
115988800004,30,22
116016900004,30,22
116560600004,30,22
116572900004,30,22
116652600004,30,22
116869200004,30,22
116895500004,30,22
117437100004,30,22
103927200004,9999,23
104775300004,9999,23
120330600004,9999,23
185567600004,9999,23
186101500004,9999,23
100140400004,9998,23
100391900004,9998,23
101886600004,9998,23
104218800004,9998,23
180974400004,9998,23
182073100004,9998,23
183893200004,9998,23
184215000004,9998,23
184445500004,9998,23
184606800004,9998,23
185172100004,9998,23
186151000004,9998,23
100017700017,75,23
100049200011,75,23
100057200110,75,23
103355800004,75,23
103790800004,75,23
104881600004,75,23
112008800004,75,23
129321700004,75,23
129648900004,75,23
135739100004,75,23
139536800004,75,23
140208600004,75,23
180442200004,75,23
181270000004,75,23
181400102076,75,23
181400102287,75,23
181400102336,75,23
181400102380,75,23
181400102410,75,23
181400102537,75,23
181400102552,75,23
181400102558,75,23
181449800004,75,23
181950700004,75,23
182721300004,75,23
182800500007,75,23
182803800004,75,23
182918000004,75,23
182968700010,75,23
182968700027,75,23
183507500058,75,23
183507500206,75,23
184453000004,75,23
184504100004,75,23
184657500004,75,23
184800300004,75,23
184809200004,75,23
101018700004,50,23
132527600004,50,23
100051400033,47,23
103558000004,47,23
118805600004,47,23
137328700004,47,23
139716900004,47,23
106784700004,42,23
100351300004,40,23
101462100004,40,23
102087700004,40,23
102251000004,40,23
103839000004,40,23
107347300004,40,23
107507300004,40,23
109045200004,40,23
110998000004,40,23
111491400004,40,23
111964000004,40,23
112008300004,40,23
112851100004,40,23
116424400004,40,23
117457600004,40,23
118766000004,40,23
121201500004,40,23
123259800004,40,23
123821300004,40,23
124340500004,40,23
124805600004,40,23
125629000004,40,23
126223900004,40,23
128986300004,40,23
130503800004,40,23
131477000004,40,23
131876300004,40,23
133236400004,40,23
134462300004,40,23
134462700004,40,23
136332300004,40,23
136707600004,40,23
138670100004,40,23
139717300004,40,23
139899300004,40,23
141606800004,40,23
141678100004,40,23
142642600004,40,23
142686500004,40,23
142690100004,40,23
142705200004,40,23
181944000004,40,23
100014300032,37,23
101138000004,37,23
105362600004,37,23
109686800004,37,23
116537300004,37,23
120097400004,37,23
134387700004,37,23
135504100004,37,23
136411700004,37,23
138568600004,37,23
139187600004,37,23
139325300004,37,23
140339800004,37,23
140494600004,37,23
103506600004,35,23
107369400004,35,23
107623400004,35,23
108838900004,35,23
117961700004,35,23
121296400004,35,23
121774000004,35,23
123358100004,35,23
125966500004,35,23
126117800004,35,23
132489900004,35,23
132491900004,35,23
134753000004,35,23
138623500004,35,23
142637000004,35,23
142637100004,35,23
102888200004,32,23
115874200004,32,23
118164900004,32,23
121831800004,32,23
122337800004,32,23
130690900004,32,23
134615800004,32,23
181256600018,32,23
183744600004,32,23
184857200004,32,23
100017700026,30,23
100017800028,30,23
100020800038,30,23
100031500083,30,23
100042600052,30,23
100051400114,30,23
100419100004,30,23
100486300004,30,23
100538300004,30,23
100667000004,30,23
100840600004,30,23
101099700004,30,23
101218500004,30,23
101264400004,30,23
101576500004,30,23
101977300004,30,23
102299600004,30,23
102877600004,30,23
102984700004,30,23
103123400004,30,23
103253500004,30,23
103263200004,30,23
103357900004,30,23
103639200004,30,23
104175200004,30,23
104215400004,30,23
104230000004,30,23
104549600004,30,23
104675800004,30,23
104721700004,30,23
104785300004,30,23
104905900004,30,23
105288800004,30,23
105438800004,30,23
105610600004,30,23
105626200004,30,23
105762800004,30,23
105838400004,30,23
106166300004,30,23
106374900004,30,23
106375300004,30,23
106406800004,30,23
106435100004,30,23
106773900004,30,23
106774300004,30,23
106870300004,30,23
107493500004,30,23
107555600004,30,23
107569500004,30,23
107666400004,30,23
107667200004,30,23
107667600004,30,23
107685400004,30,23
107686200004,30,23
107686600004,30,23
108150500004,30,23
130371300004,9998,24
184073300004,9998,24
100026100009,75,24
102364700004,75,24
131063600004,75,24
180298900004,75,24
180597200004,75,24
181400102454,75,24
181400102478,75,24
181400102522,75,24
181400103177,75,24
183481600004,75,24
183507500200,75,24
134715600004,47,24
109211500004,40,24
112173300004,40,24
115144100004,40,24
117350900004,40,24
131941200004,40,24
132032900004,40,24
133272500004,40,24
137389500004,40,24
139912600004,40,24
107412600004,37,24
115144500004,37,24
115173400004,37,24
119706800004,37,24
106833500004,35,24
117344600004,35,24
129306300004,35,24
137703400004,35,24
139163600004,35,24
141414000004,35,24
100017200337,30,24
100112500004,30,24
101094000004,30,24
101123300004,30,24
103828700004,30,24
104986100004,30,24
106103000004,30,24
106688500004,30,24
106742300004,30,24
106833100004,30,24
106833900004,30,24
107075900004,30,24
108554300004,30,24
109212000004,30,24
112053600004,30,24
115166500004,30,24
115301900004,30,24
115607800004,30,24
116063500004,30,24
116384100004,30,24
118944300004,30,24
119906100004,30,24
123267700004,30,24
123291100004,30,24
123721300004,30,24
123758200004,30,24
124812200004,30,24
125049300004,30,24
125219800004,30,24
125765500004,30,24
126061600004,30,24
126183000004,30,24
126510200004,30,24
127609400004,30,24
129163900004,30,24
129521700004,30,24
129636500004,30,24
130850100004,30,24
132692900004,30,24
134253300004,30,24
134372100004,30,24
134721300004,30,24
136000400004,30,24
136655500004,30,24
137398200004,30,24
138379000004,30,24
139776100004,30,24
141318500004,30,24
141729100004,30,24
141807100004,30,24
181174300078,30,24
104315800004,27,24
123244800004,27,24
100050700141,25,24
103900200004,25,24
104053500004,25,24
104729800004,25,24
104756400004,25,24
104999200004,25,24
106606600004,25,24
106674500004,25,24
106689300004,25,24
106749800004,25,24
110866100004,25,24
111647700004,25,24
112053300004,25,24
112076900004,25,24
112106900004,25,24
112277400004,25,24
115034500004,25,24
115083100004,25,24
115139900004,25,24
115180800004,25,24
115586000004,25,24
115937100004,25,24
116378400004,25,24
116546900004,25,24
118963100004,25,24
121461400004,25,24
122152400004,25,24
122523300004,25,24
125402900004,25,24
125513000004,25,24
125539400004,25,24
125997300004,25,24
126046200004,25,24
126343600004,25,24
126397400004,25,24
126899800004,25,24
127828100004,25,24
128210500004,25,24
129188600004,25,24
131419200004,25,24
132218100004,25,24
133425300004,25,24
133478900004,25,24
136000700004,25,24
136557800004,25,24
136601200004,25,24
137135900004,25,24
137307000004,25,24
137364500004,25,24
138970700004,25,24
141652200004,25,24
180760500004,25,24
181400102499,25,24
181400102763,25,24
181577700004,25,24
181819400004,25,24
183124800004,25,24
184133500004,25,24
184981800004,25,24
141318100004,22,24
100010700008,20,24
100039000052,20,24
100067900004,20,24
100492600004,20,24
100899000004,20,24
101797900004,20,24
101814900004,20,24
101991200004,20,24
102434700004,20,24
102452300004,20,24
103679600004,20,24
106258800004,20,24
107042200004,20,24
109871800004,20,24
110294800004,20,24
110389300004,20,24
110648100004,20,24
110722700004,20,24
110795400004,20,24
111324800004,20,24
111994500004,20,24
112076500004,20,24
112172500004,20,24
113539100004,20,24
115007700004,20,24
115743000004,20,24
115765600004,20,24
115855300004,20,24
115996100004,20,24
116121800004,20,24
116390200004,20,24
117389000004,20,24
117439400004,20,24
117503900004,20,24
117599000004,20,24
117700900004,20,24
118242100004,20,24
118357900004,20,24
118483900004,20,24
118530700004,20,24
118624200004,20,24
118723700004,20,24
119020600004,20,24
119416700004,20,24
119486900004,20,24
119575600004,20,24
120395400004,20,24
121949100004,20,24
122235300004,20,24
122573600004,20,24
122987000004,20,24
123180100004,20,24
123203100004,20,24
123289500004,20,24
180015800004,9999,25
180050900004,9999,25
182929500004,9999,25
185373400004,9999,25
185556800004,9999,25
185922300004,9999,25
100200500004,9998,25
102127000004,9998,25
102862100004,9998,25
103058400004,9998,25
103500200004,9998,25
103771300004,9998,25
104394400004,9998,25
104486500004,9998,25
118856000004,9998,25
120070400004,9998,25
182855500004,9998,25
182919800004,9998,25
185109300004,9998,25
185109300005,9998,25
185109300006,9998,25
185136400004,9998,25
185337800004,9998,25
100266200004,75,25
100640300004,75,25
